2024-03-13 09:48:29,爱车养车,雪佛**店,hen***@limitfilm.com,雪佛龙特劲TCP燃油宝汽油添加剂雪弗龙汽车除积碳油路清洗正品2瓶,不计收支,95.29,亲情卡(老婆(刘丞)),交易成功,2024031322001172631415413954	,T200P2084225091100652554	,,
2024-03-12 12:03:34,餐饮美食,悦来家常菜(高新园区),139******91,收钱码收款,支出,18.00,工商银行储蓄卡(1845),交易成功,2024031222001472631410438298	,17102162146612733972639	,,
2024-03-11 12:02:19,餐饮美食,悦来家常菜(高新园区),139******91,收钱码收款,不计收支,16.00,亲情卡(老婆(刘丞)),交易成功,2024031122001472631405884437	,17101297389612733972639	,,
2024-03-10 17:21:44,爱车养车,中国石化销售股份有限公司辽宁石油分公司,don***@sinopec.com,石化钱包充值:A57HLARz3mnveZVvdmmJwf,支出,220.00,工商银行储蓄卡(1845),交易成功,2024031022001472631402816113	,02G01216435839895273472	,,
2024-03-10 15:04:54,餐饮美食,不二心包子(奥林匹克店),dlb***@163.com,不二心（奥林匹克店）-扫码付-YY00801-240310-02591502,支出,22.00,工商银行储蓄卡(1845),交易成功,2024031022001472631400386116	,03106101368210857140364032385101	,,
2024-03-10 14:53:49,餐饮美食,沙河口区阿可热麦面包烘焙坊,acc***@163.com,阿可热麦（恒隆店）_00035399,支出,113.00,工商银行储蓄卡(1845),交易成功,2024031022001472631400940433	,AL302002240310145349175	,,
2024-03-09 16:23:50,充值缴费,大连市联合收费处,/,电费-*栋,支出,400.00,工商银行储蓄卡(1845),交易成功,2024030900003001630097791059	,84006051	,,
2024-03-09 14:11:36,餐饮美食,饿了么,e50***@alibaba-inc.com,蜜雪冰城(西山湖店)外卖订单,支出,18.70,工商银行储蓄卡(1845),交易成功,2024030922001172631455930002	,13140600724030949851769332117	,,
2024-03-08 12:00:56,餐饮美食,名门快餐大连软件园店,/,大连理工大学_食堂,不计收支,22.00,亲情卡(老婆(刘丞)),交易成功,2024030822001472631450795695	,6812660000482200007895036173236418	,,
2024-03-08 08:31:18,日用百货,便利森便利店,823***@qq.com,商品,支出,7.00,工商银行储蓄卡(1845),交易成功,2024030822001472631450162434	,HMDF4AS2203170158471709857878314446	,,
2024-03-07 13:43:28,退款,dh**a,din***@126.com,退款-【全国通用】瑞幸咖啡代下单优惠券luckincoffee电子兑换券冰美式,不计收支,4.88,工商银行储蓄卡(1845),退款成功,2024030722001172631447876518_2078525893085652554	,T200P2078525893085652554	,,
2024-03-07 12:24:06,日用百货,大连罗森便利店有限公司,mar***@dllawson.com,LAWSON支付宝腾飞七号楼店消费,不计收支,9.50,亲情卡(老婆(刘丞)),交易成功,2024030722001472631446638362	,526234717888	,,
2024-03-07 12:17:39,餐饮美食,dh**a,din***@126.com,【全国通用】瑞幸咖啡代下单优惠券luckincoffee电子兑换券冰美式,支出,4.88,工商银行储蓄卡(1845),交易关闭,2024030722001172631447876518	,T200P2078525893085652554	,,
2024-03-07 11:59:16,餐饮美食,鹏成餐饮管理,/,周记熏肉大饼,支出,17.00,工商银行储蓄卡(1845),交易成功,2024030722001472631445134507	,321266000048290000J2024030711591602926406538653N	,,
2024-03-05 21:03:32,数码电器,一刻**店,mia***@163.com,【38价】一刻间辅食机婴儿宝宝专用料理机蒸煮一体小型多功能打泥米糊搅拌 等多件,支出,309.00,云闪付-中国银行(4642),交易成功,2024030522001172631436868563	,T200P2076232296368652554	,,
2024-03-05 08:35:59,日用百货,便利森便利店,823***@qq.com,商品,支出,4.00,工商银行储蓄卡(1845),交易成功,2024030522001472631436030502	,HMDF4AS2203170158471709598959198678	,,
2024-03-04 12:02:09,餐饮美食,名门快餐大连软件园店,/,大连理工大学_食堂,支出,18.00,工商银行储蓄卡(1845),交易成功,2024030422001472631428901521	,4012660000482200007895229964527929	,,
2024-03-04 06:23:08,充值缴费,中国联通,z97***@service.aliyun.com,为17615017903话费充值,不计收支,200.00,亲情卡(老婆(刘丞)),交易成功,2024030422001472631428546219	,2024030400003100006314291461	,,
2024-03-02 10:12:33,母婴亲子,阿伦**站,miz***@aliyun.com,澳洲a2奶粉1段一段婴儿新生儿儿童铂金白金装配方新西兰现货900G,支出,208.00,云闪付-中国银行(4642),交易成功,2024030222001172631424304393	,T200P2071705296734652554	,,
2024-03-01 13:28:09,服饰装扮,sw**琪,qhd***@163.com,CASIO卡西欧手表男士石英表防水腕表皮表带日历商务MTP-1381L-7A,支出,228.00,云闪付-中国银行(4642),交易成功,2024030122001172631421004732	,T200P2071528825948652554	,,
2024-03-01 12:07:22,餐饮美食,诗磷**使,cy8***@qq.com,【全国通用】瑞幸咖啡优惠券代下单luckincoffee咖啡券电子兑换码,支出,5.92,工商银行储蓄卡(1845),交易成功,2024030122001172631416825587	,T200P2071069611579652554	,,
2024-02-28 08:46:08,母婴亲子,mo**店,moo***@126.com,[天猫U先]尤妮佳moony极上通气小绿网春夏轻薄婴儿纸尿裤M2*2包,支出,7.90,工商银行储蓄卡(1845),交易成功,2024022822001172631408036415	,T200P2068732848148652554	,,
2024-02-28 07:52:54,母婴亲子,mq**店,mqd***@foxmail.com,MQD马骑顿纸尿裤试用装5片增量超薄透气尿不湿干爽瞬吸尿不湿nb,支出,7.75,工商银行储蓄卡(1845),交易成功,2024022822001172631407274974	,T200P2069306978237652554	,,
2024-02-28 07:03:56,餐饮美食,诗磷**使,cy8***@qq.com,【全国通用】瑞幸咖啡优惠券代下单luckincoffee咖啡券电子兑换码,支出,5.92,工商银行储蓄卡(1845),交易成功,2024022822001172631406620618	,T200P2069292110825652554	,,
2024-02-27 06:59:41,餐饮美食,诗磷**使,cy8***@qq.com,【全国通用】瑞幸咖啡优惠券代下单luckincoffee咖啡券电子兑换码,支出,5.92,工商银行储蓄卡(1845),交易成功,2024022722001172631402197399	,T200P2068074986929652554	,,
2024-02-26 09:07:55,母婴亲子,ho**店,hoa***@163.com,美国Hoag宝宝爬爬垫加厚婴儿爬行垫子无毒无味拼接家用儿童地垫,不计收支,744.00,他人代付账户,交易成功,2024022622001172631454352905	,T200P2067205729486652554	,,
2024-02-26 06:59:47,餐饮美食,诗磷**使,cy8***@qq.com,【全国通用】瑞幸咖啡优惠券代下单luckincoffee咖啡券电子兑换码,支出,5.92,工商银行储蓄卡(1845),交易成功,2024022622001172631456278644	,T200P2067157165711652554	,,
2024-02-24 20:59:13,母婴亲子,聪明**馆,117***@qq.com,帮宝适黑金帮蚕丝纸尿裤S82片M68片L58片XL52片XXL24片超薄尿不湿,不计收支,139.78,他人代付账户,交易成功,2024022422001172631449490386	,T200P2066059310648652554	,,
2024-02-24 10:31:31,餐饮美食,邹立国牛羊肉（柳树南街店）,/,邹立国柳树南街店,支出,116.72,工商银行储蓄卡(1845),交易成功,2024022422001472631447507868	,59126600004928000020240224000000101962840220000055	,,
2024-02-22 12:32:51,日用百货,便利森便利店,823***@qq.com,商品,支出,4.00,工商银行储蓄卡(1845),交易成功,2024022222001472631439317925	,HMDF4AS2203170158471708576371684571	,,
2024-02-22 07:04:18,餐饮美食,诗磷**使,cy8***@qq.com,【全国通用】瑞幸咖啡优惠券代下单luckincoffee咖啡券电子兑换码,支出,5.92,工商银行储蓄卡(1845),交易成功,2024022222001172631437368196	,T200P2063287778874652554	,,
2024-02-21 11:59:29,餐饮美食,诗磷**使,cy8***@qq.com,【全国通用】瑞幸咖啡优惠券代下单luckincoffee咖啡券电子兑换码,支出,5.92,工商银行储蓄卡(1845),交易成功,2024022122001172631433315285	,T200P2062511653553652554	,,
2024-02-20 12:18:22,日用百货,高新区便利森桃桃便利店,/,高新区便利森桃桃便利店,支出,4.00,工商银行储蓄卡(1845),交易成功,2024022022001472631430542923	,10201705120722075914202024022012182227138404413	,,
2024-02-20 06:50:38,餐饮美食,诗磷**使,cy8***@qq.com,【全国通用】瑞幸咖啡优惠券代下单luckincoffee咖啡券电子兑换码,支出,5.92,工商银行储蓄卡(1845),交易成功,2024022022001172631429433181	,T200P3783943692846652554	,,
2024-02-19 07:05:56,餐饮美食,诗磷**使,cy8***@qq.com,【全国通用】瑞幸咖啡优惠券代下单luckincoffee咖啡券电子兑换码,支出,9.78,工商银行储蓄卡(1845),交易成功,2024021922001172631427403689	,T200P3782823878567652554	,,
2024-02-18 07:33:19,餐饮美食,大连腾飞软件园餐厅,yhm***@acasia.com.cn,百乐汇厨房-扫码付-YY0015001501-240218-00530733(001),支出,9.00,工商银行储蓄卡(1845),交易成功,2024021822001472631422919752	,08980605202710841692789141577731	,,
2024-02-17 17:57:33,餐饮美食,小雪豆制品,139******67,收钱码收款,支出,2.70,工商银行储蓄卡(1845),交易成功,2024021722001472631418220045	,17081638530612733972639	,,
2024-02-17 17:54:57,餐饮美食,尚品面食,155******79,收钱码收款,支出,5.00,余额宝,交易成功,2024021722001472631419267058	,47081636975612733972639	,,
2024-02-14 12:54:44,数码电器,何物**店,hew***@163.com,【春节不打烊】何物便携式热水壶恒温水杯婴儿外出专用冲奶神器无线保温调奶器 等多件,不计收支,279.00,,交易关闭,2024021422001172631410074258	,T200P3776906702825652554	,,
2024-02-14 03:04:00,投资理财,余额宝,xia***@ccbfund.cn,余额宝-自动转入,不计收支,5.00,账户余额,交易成功,20240214019130101000630068245094	,20240214009130501000630061470176	,,
2024-02-13 15:12:48,转账红包,华益新桥（北京）科技发展有限公司,/,彩票兑奖奖金发放,收入,5.00,,交易成功,20240213020070011500630017691178	,pp2102050104240213151220116553	,,
2024-02-13 15:11:24,日用百货,大连罗森便利店有限公司,mar***@dllawson.com,LAWSON支付宝万科溪之谷店消费,支出,5.00,账户余额,交易成功,2024021322001472631406292982	,521224221088	,,
2024-02-13 15:11:23,转账红包,华益新桥（北京）科技发展有限公司,/,彩票兑奖奖金发放,收入,5.00,,交易成功,20240213020070011500630017767252	,pp2102050104240213151053116800	,,
2024-02-13 14:48:35,日用百货,大连罗森便利店有限公司,mar***@dllawson.com,LAWSON支付宝万科溪之谷店消费,支出,15.00,工商银行储蓄卡(1845),交易成功,2024021322001472631405028094	,521207247388	,,
2024-02-13 14:47:07,日用百货,大连罗森便利店有限公司,mar***@dllawson.com,LAWSON支付宝万科溪之谷店消费,支出,46.70,工商银行储蓄卡(1845),交易成功,2024021322001472631405010194	,521207179188	,,
2024-02-10 19:17:20,退款,ni**7,472***@qq.com,退款-汉堡王皇堡狠霸王牛堡鸡块代金券兑换券优惠券电子券团购全国通用 等多件,不计收支,12.98,工商银行储蓄卡(1845),退款成功,2024020922001172631453673772_3773746802308652554_261882003036655425	,T200P3773746802306652554	,,
2024-02-10 09:50:33,日用百货,甘井子区红旗街道乐意仓储超市,/,二维码支付,不计收支,302.70,亲情卡(老婆(刘丞)),交易成功,2024021022001472631455892728	,74126600000105000224077cff200f45e8a04363a5181fa194	,,
2024-02-10 08:56:57,日用百货,甘井子区红旗街道乐意仓储超市,/,二维码支付,支出,216.30,工商银行储蓄卡(1845),交易成功,2024021022001472631454862752	,831266000001050002b28ec6b48da94f1ba8b5475ca3309e05	,,
2024-02-10 06:10:57,投资理财,余额宝,xia***@ccbfund.cn,余额宝-自动转入,不计收支,2.00,账户余额,交易成功,20240210019130101000630063571683	,20240210009130501000630055689918	,,
2024-02-10 02:36:03,收入,支付宝五福的红包,/,收到支付宝五福的红包,收入,2.00,,交易成功,20240210002161010000632016193142_PZ1325279295	,	,,
2024-02-09 12:29:35,餐饮美食,中国体育彩票投注站,etp***@163.com,收钱码收款,支出,420.00,工商银行储蓄卡(1845),交易成功,2024020922001472631452072811	,17074529752612733972639	,,
2024-02-09 12:04:18,餐饮美食,诗磷**使,cy8***@qq.com,【全国通用】瑞幸咖啡优惠券代下单luckincoffee咖啡券电子兑换码,支出,9.90,工商银行储蓄卡(1845),交易成功,2024020922001172631452807572	,T200P3773263068361652554	,,
2024-02-09 11:54:59,餐饮美食,ni**7,472***@qq.com,汉堡王皇堡狠霸王牛堡鸡块代金券兑换券优惠券电子券团购全国通用 等多件,支出,43.96,工商银行储蓄卡(1845),交易成功,2024020922001172631453673772	,T200P3773746802306652554	,,
2024-02-09 11:53:50,餐饮美食,ni**7,472***@qq.com,汉堡王皇堡狠霸王牛堡鸡块代金券兑换券优惠券电子券团购全国通用,不计收支,29.98,,交易关闭,2024020922001172631453463764	,T200P3773554309113652554	,,
2024-02-09 08:59:33,充值缴费,大连市联合收费处,/,电费-*栋,支出,299.50,工商银行储蓄卡(1845),交易成功,2024020900003001630094756938	,84006051	,,
2024-02-09 07:17:31,日用百货,罗森（软件园腾飞二期店）,mar***@dllawson.com,LAWSON支付宝软件园腾飞二期店消费,支出,9.10,工商银行储蓄卡(1845),交易成功,2024020922001472631452162390	,520596870788	,,
2024-02-08 16:21:07,日用百货,罗森（软件园腾飞二期店）,mar***@dllawson.com,LAWSON支付宝软件园腾飞二期店消费,支出,15.40,工商银行储蓄卡(1845),交易成功,2024020822001472631448097765	,520526347888	,,
2024-02-08 12:20:37,日用百货,便利森便利店,823***@qq.com,商品,支出,4.00,工商银行储蓄卡(1845),交易成功,2024020822001472631450129070	,HMDF4AS2203170158471707366038195500	,,
2024-02-08 11:57:54,餐饮美食,大连腾飞AC餐厅,yhm***@acasia.com.cn,百乐汇厨房-扫码付-YY0286028602-240208-00671157(001),支出,37.60,工商银行储蓄卡(1845),交易成功,2024020822001472631449314056	,08980605200760834578199580676120	,,
2024-02-08 07:01:05,生活服务,中**,zho***@qq.com,瑞幸9块9瑞幸咖啡代下单29元优惠券【全国通用】,支出,9.90,工商银行储蓄卡(1845),交易成功,2024020822001172631448329930	,T200P3772790247217652554	,,
2024-02-07 11:59:45,餐饮美食,鹏成餐饮管理,/,岳记山陕老碗,支出,20.00,工商银行储蓄卡(1845),交易成功,2024020722001472631445401679	,651266000048290000J2024020711594502338104403344N	,,
2024-02-07 07:00:40,餐饮美食,诗磷**使,cy8***@qq.com,【全国通用】瑞幸咖啡优惠券代下单luckincoffee咖啡券电子兑换码,支出,10.46,工商银行储蓄卡(1845),交易成功,2024020722001172631443684791	,T200P3771382140807652554	,,
2024-01-24 18:41:29,医疗健康,大连黄泥川成大方圆药房,/,医保支付(不含自费),支出,0.00,,支付成功,20240124726307959762	,210200140691213	,,
2024-01-23 12:30:06,日用百货,罗森（软件园腾飞二期店）,mar***@dllawson.com,LAWSON支付宝软件园腾飞二期店消费,支出,6.70,工商银行储蓄卡(1845),交易成功,2024012322001472631438004938	,517060721188	,,
2024-01-23 07:00:29,服饰装扮,36**舰,dzs***@361sport.com,361女鞋运动鞋2024春季鞋子休闲百搭小白鞋情侣鞋黑白熊猫板鞋男,支出,89.00,工商银行储蓄卡(1845),交易成功,2024012322001172631433337429	,T200P3749193939793652554	,,
2024-01-22 16:56:08,文化休闲,App Store & Apple Music,tpa***@apple.com,App Store & Apple Music；01.22购买,支出,25.00,工商银行储蓄卡(1845),交易成功,2024012222001472631433259325	,MNTGG5Q880a0	,,
2024-01-19 08:31:50,餐饮美食,福禄**店,xfs***@163.com,【淘宝好价】库迪35元饮品通兑单杯券COTTI COFFEE电子券全国通用,支出,9.90,工商银行储蓄卡(1845),交易成功,2024011922001172631416800760	,T200P3741541020694652554	,,
2024-01-16 12:00:06,餐饮美食,名门快餐大连软件园店,/,大连理工大学_食堂,支出,18.00,工商银行储蓄卡(1845),交易成功,2024011622001472631458462302	,2112660000482200007895034611829528	,,
2024-01-16 07:24:55,日用百货,罗森（软件园腾飞二期店）,mar***@dllawson.com,LAWSON支付宝软件园腾飞二期店消费,支出,7.00,工商银行储蓄卡(1845),交易成功,2024011622001472631456287971	,515440733888	,,
2024-01-15 07:07:20,餐饮美食,口碑,kbt***@service.aliyun.com,【口碑生活】库迪咖啡35元全场饮品通兑券电子券,支出,19.80,工商银行储蓄卡(1845),交易成功,2024011522001172631450425644	,T200P3734890957001652554	,,
2024-01-14 16:05:35,餐饮美食,西山饼店大连甘井子区店,/,西山饼店大连甘井子区店,支出,110.10,工商银行储蓄卡(1845),交易成功,2024011422001472631451816914	,9412660000482200007895285026341492	,,
2024-01-12 12:18:52,餐饮美食,口碑,kbt***@service.aliyun.com,【口碑生活】库迪咖啡35元全场饮品通兑券电子券,支出,9.90,工商银行储蓄卡(1845),交易成功,2024011222001172631440211842	,T200P3730393980019652554	,,
2024-01-12 12:03:56,餐饮美食,鹏成餐饮管理,/,岳记山陕老碗,支出,20.00,工商银行储蓄卡(1845),交易成功,2024011222001472631440025587	,811266000048290000J2024011212035502749169255863N	,,
2024-01-11 12:07:56,餐饮美食,鹏成餐饮管理,/,岳记山陕老碗,支出,16.00,工商银行储蓄卡(1845),交易成功,2024011122001472631434428669	,361266000048290000J2024011112075602962129397842N	,,
2024-01-10 11:59:06,餐饮美食,鹏成餐饮管理,/,岳记山陕老碗,支出,21.00,工商银行储蓄卡(1845),交易成功,2024011022001472631429078618	,761266000048290000J2024011011590502185865297620N	,,
2024-01-09 12:00:38,餐饮美食,鹏成餐饮管理,/,岳记山陕老碗,支出,21.00,工商银行储蓄卡(1845),交易成功,2024010922001472631420574689	,921266000048290000J2024010912003702354911866709N	,,
2024-01-08 11:59:29,餐饮美食,名门快餐大连软件园店,/,大连理工大学_食堂,支出,18.00,工商银行储蓄卡(1845),交易成功,2024010822001472631415168712	,7912660000482200007895034807206496	,,
2024-01-08 07:18:07,日用百货,罗森（软件园腾飞二期店）,mar***@dllawson.com,LAWSON支付宝软件园腾飞二期店消费,支出,7.00,工商银行储蓄卡(1845),交易成功,2024010822001472631415873258	,513549403788	,,
2024-01-07 09:50:23,充值缴费,中国移动,z97***@service.aliyun.com,为17615017903话费充值,支出,50.00,工商银行储蓄卡(1845),交易成功,2024010722001472631409290679	,2024010700003100006310597579	,,
2024-01-01 10:14:47,餐饮美食,甘井子区红旗街道艺峰生鲜超市,/,条码支付-总部-512733050003202401010019074,支出,65.09,工商银行储蓄卡(1845)&红包,交易成功,2024010122001472631439698156	,9212660000489000000000069023924001	,,
